,ts_code,symbol,name,area,industry,fullname
1543,603926.SH,603926,铁流股份,浙江,汽车配件,铁流股份有限公司
1544,603927.SH,603927,中科软,北京,软件服务,中科软科技股份有限公司
1545,603928.SH,603928,兴业股份,江苏,化工原料,苏州兴业材料科技股份有限公司
1546,603929.SH,603929,亚翔集成,江苏,装修装饰,亚翔系统集成科技(苏州)股份有限公司
1547,603931.SH,603931,格林达,浙江,化工原料,杭州格林达电子材料股份有限公司
1548,603933.SH,603933,睿能科技,福建,元器件,福建睿能科技股份有限公司
1549,603936.SH,603936,博敏电子,广东,元器件,博敏电子股份有限公司
1550,603937.SH,603937,丽岛新材,江苏,铝,江苏丽岛新材料股份有限公司
1551,603938.SH,603938,三孚股份,河北,化工原料,唐山三孚硅业股份有限公司
1552,603939.SH,603939,益丰药房,湖南,医药商业,益丰大药房连锁股份有限公司
1553,603948.SH,603948,建业股份,浙江,化工原料,浙江建业化工股份有限公司
1554,603949.SH,603949,雪龙集团,浙江,汽车配件,雪龙集团股份有限公司
1555,603950.SH,603950,长源东谷,湖北,汽车配件,襄阳长源东谷实业股份有限公司
1556,603955.SH,603955,大千生态,江苏,建筑工程,大千生态环境集团股份有限公司
1557,603956.SH,603956,威派格,上海,专用机械,上海威派格智慧水务股份有限公司
1558,603958.SH,603958,哈森股份,江苏,服饰,哈森商贸(中国)股份有限公司
1559,603959.SH,603959,ST百利,湖南,建筑工程,湖南百利工程科技股份有限公司
1560,603960.SH,603960,克来机电,上海,汽车配件,上海克来机电自动化工程股份有限公司
1561,603966.SH,603966,法兰泰克,江苏,专用机械,法兰泰克重工股份有限公司
1562,603967.SH,603967,中创物流,山东,仓储物流,中创物流股份有限公司
1563,603968.SH,603968,醋化股份,江苏,化工原料,南通醋酸化工股份有限公司
1564,603969.SH,603969,银龙股份,天津,其他建材,天津银龙集团股份有限公司
1565,603970.SH,603970,中农立华,北京,农药化肥,中农立华生物科技股份有限公司
1566,603976.SH,603976,正川股份,重庆,医疗保健,重庆正川医药包装材料股份有限公司
1567,603977.SH,603977,国泰集团,江西,化工原料,江西国泰集团股份有限公司
1568,603978.SH,603978,深圳新星,深圳,小金属,深圳市新星轻合金材料股份有限公司
1569,603979.SH,603979,金诚信,北京,铜,金诚信矿业管理股份有限公司
1570,603980.SH,603980,吉华集团,浙江,染料涂料,浙江吉华集团股份有限公司
1571,603982.SH,603982,泉峰汽车,江苏,汽车配件,南京泉峰汽车精密技术股份有限公司
1572,603983.SH,603983,丸美生物,广东,日用化工,广东丸美生物技术股份有限公司
1573,603985.SH,603985,恒润股份,江苏,电气设备,江阴市恒润重工股份有限公司
1574,603986.SH,603986,兆易创新,北京,半导体,兆易创新科技集团股份有限公司
1575,603987.SH,603987,康德莱,上海,医疗保健,上海康德莱企业发展集团股份有限公司
1576,603988.SH,603988,中电电机,江苏,电气设备,中电电机股份有限公司
1577,603989.SH,603989,艾华集团,湖南,元器件,湖南艾华集团股份有限公司
1578,603990.SH,603990,麦迪科技,江苏,软件服务,苏州麦迪斯顿医疗科技股份有限公司
1579,603991.SH,603991,领先股份,深圳,半导体,深圳市领先半导体科技产业股份有限公司
1580,603992.SH,603992,松霖科技,福建,家居用品,厦门松霖科技股份有限公司
1581,603993.SH,603993,洛阳钼业,河南,小金属,洛阳栾川钼业集团股份有限公司
1582,603995.SH,603995,甬金股份,浙江,特种钢,甬金科技集团股份有限公司
1583,603997.SH,603997,继峰股份,浙江,汽车配件,宁波继峰汽车零部件股份有限公司
1584,603998.SH,603998,方盛制药,湖南,中成药,湖南方盛制药股份有限公司
1585,603999.SH,603999,读者传媒,甘肃,出版业,读者出版传媒股份有限公司
1586,605001.SH,605001,威奥股份,山东,运输设备,青岛威奥轨道股份有限公司
1587,605003.SH,605003,众望布艺,浙江,纺织,众望布艺股份有限公司
1588,605005.SH,605005,合兴股份,浙江,汽车配件,合兴汽车电子股份有限公司
1589,605006.SH,605006,山东玻纤,山东,玻璃,山东玻纤集团股份有限公司
1590,605007.SH,605007,五洲特纸,浙江,造纸,五洲特种纸业集团股份有限公司
1591,605008.SH,605008,长鸿高科,浙江,橡胶,宁波长鸿高分子科技股份有限公司
1592,605009.SH,605009,豪悦护理,浙江,造纸,杭州豪悦护理用品股份有限公司
1593,605011.SH,605011,杭州热电,浙江,供气供热,杭州热电集团股份有限公司
1594,605016.SH,605016,百龙创园,山东,食品,山东百龙创园生物科技股份有限公司
1595,605018.SH,605018,长华集团,浙江,汽车配件,长华控股集团股份有限公司
1596,605020.SH,605020,永和股份,浙江,化工原料,浙江永和制冷股份有限公司
1597,605028.SH,605028,世茂能源,浙江,供气供热,宁波世茂能源股份有限公司
1598,605033.SH,605033,美邦股份,陕西,农药化肥,陕西美邦药业集团股份有限公司
1599,605050.SH,605050,福然德,上海,仓储物流,福然德股份有限公司
1600,605055.SH,605055,迎丰股份,浙江,纺织,浙江迎丰科技股份有限公司
1601,605056.SH,605056,咸亨国际,浙江,电器仪表,咸亨国际科技股份有限公司
1602,605058.SH,605058,澳弘电子,江苏,元器件,常州澳弘电子股份有限公司
1603,605060.SH,605060,联德股份,浙江,机械基件,杭州联德精密机械股份有限公司
1604,605066.SH,605066,天正电气,浙江,电气设备,浙江天正电气股份有限公司
1605,605068.SH,605068,明新旭腾,浙江,汽车配件,明新旭腾新材料股份有限公司
1606,605069.SH,605069,正和生态,北京,环境保护,北京正和恒基滨水生态环境治理股份有限公司
1607,605077.SH,605077,华康股份,浙江,食品,浙江华康药业股份有限公司
1608,605080.SH,605080,浙江自然,浙江,文教休闲,浙江大自然户外用品股份有限公司
1609,605081.SH,605081,退市太和,,,上海太和水科技发展股份有限公司
1610,605086.SH,605086,龙高股份,福建,矿物制品,龙岩高岭土股份有限公司
1611,605088.SH,605088,冠盛股份,浙江,汽车配件,温州市冠盛汽车零部件集团股份有限公司
1612,605089.SH,605089,味知香,江苏,食品,苏州市味知香食品股份有限公司
1613,605090.SH,605090,九丰能源,江西,供气供热,江西九丰能源股份有限公司
1614,605098.SH,605098,行动教育,上海,文教休闲,上海行动教育科技股份有限公司
1615,605099.SH,605099,共创草坪,江苏,文教休闲,江苏共创人造草坪股份有限公司
1616,605100.SH,605100,华丰股份,山东,机械基件,华丰动力股份有限公司
1617,605108.SH,605108,同庆楼,安徽,酒店餐饮,同庆楼餐饮股份有限公司
1618,605111.SH,605111,新洁能,江苏,半导体,无锡新洁能股份有限公司
1619,605116.SH,605116,奥锐特,浙江,化学制药,奥锐特药业股份有限公司
1620,605117.SH,605117,德业股份,浙江,电气设备,宁波德业科技股份有限公司
1621,605118.SH,605118,力鼎光电,福建,元器件,厦门力鼎光电股份有限公司
1622,605122.SH,605122,四方新材,重庆,水泥,重庆四方新材股份有限公司
1623,605123.SH,605123,派克新材,江苏,航空,无锡派克新材料科技股份有限公司
1624,605128.SH,605128,上海沿浦,上海,汽车配件,上海沿浦精工科技(集团)股份有限公司
1625,605133.SH,605133,嵘泰股份,江苏,汽车配件,江苏嵘泰工业股份有限公司
1626,605136.SH,605136,丽人丽妆,上海,其他商业,上海丽人丽妆化妆品股份有限公司
1627,605138.SH,605138,盛泰集团,浙江,服饰,盛泰智造集团股份有限公司
1628,605151.SH,605151,西上海,上海,汽车配件,西上海汽车服务股份有限公司
1629,605155.SH,605155,西大门,浙江,家居用品,浙江西大门新材料股份有限公司
1630,605158.SH,605158,华达新材,浙江,钢加工,浙江华达新型材料股份有限公司
1631,605162.SH,605162,新中港,浙江,供气供热,浙江新中港热电股份有限公司
1632,605166.SH,605166,聚合顺,浙江,化纤,聚合顺新材料股份有限公司
1633,605167.SH,605167,利柏特,江苏,建筑工程,江苏利柏特股份有限公司
1634,605168.SH,605168,三人行,陕西,互联网,三人行未来科技集团股份有限公司
1635,605169.SH,605169,洪通燃气,新疆,供气供热,新疆洪通燃气股份有限公司
1636,605177.SH,605177,东亚药业,浙江,化学制药,浙江东亚药业股份有限公司
1637,605178.SH,605178,时空科技,北京,装修装饰,北京新时空科技股份有限公司
1638,605179.SH,605179,一鸣食品,浙江,乳制品,浙江一鸣食品股份有限公司
1639,605180.SH,605180,华生科技,浙江,纺织,浙江华生科技股份有限公司
1640,605183.SH,605183,确成股份,江苏,化工原料,确成硅化学股份有限公司
1641,605186.SH,605186,健麾信息,上海,专用机械,上海健麾信息技术股份有限公司
1642,605188.SH,605188,国光连锁,江西,超市连锁,江西国光商业连锁股份有限公司
1643,605189.SH,605189,富春染织,安徽,纺织,芜湖富春染织股份有限公司
1644,605196.SH,605196,华通线缆,河北,电气设备,河北华通线缆集团股份有限公司
1645,605198.SH,605198,安德利,山东,软饮料,烟台北方安德利果汁股份有限公司
1646,605199.SH,605199,ST葫芦娃,海南,中成药,海南葫芦娃药业集团股份有限公司
1647,605208.SH,605208,永茂泰,上海,铝,上海永茂泰汽车科技股份有限公司
1648,605218.SH,605218,伟时电子,江苏,元器件,伟时电子股份有限公司
1649,605222.SH,605222,起帆电缆,上海,电气设备,上海起帆电缆股份有限公司
1650,605228.SH,605228,神通科技,浙江,汽车配件,神通科技集团股份有限公司
1651,605255.SH,605255,天普股份,浙江,汽车配件,宁波市天普橡胶科技股份有限公司
1652,605258.SH,605258,协和电子,江苏,元器件,江苏协和电子股份有限公司
1653,605259.SH,605259,绿田机械,浙江,农用机械,绿田机械股份有限公司
1654,605266.SH,605266,健之佳,云南,医药商业,健之佳医药连锁集团股份有限公司
1655,605268.SH,605268,王力安防,浙江,家居用品,王力安防科技股份有限公司
1656,605277.SH,605277,新亚电子,浙江,元器件,新亚电子股份有限公司
1657,605286.SH,605286,同力天启,江苏,运输设备,江苏同力天启科技股份有限公司
1658,605287.SH,605287,德才股份,山东,装修装饰,德才装饰股份有限公司
1659,605288.SH,605288,凯迪股份,江苏,电气设备,常州市凯迪电器股份有限公司
1660,605289.SH,605289,罗曼股份,上海,建筑工程,上海罗曼科技股份有限公司
1661,605296.SH,605296,神农集团,云南,农业综合,云南神农农业产业集团股份有限公司
1662,605298.SH,605298,必得科技,江苏,运输设备,江苏必得科技股份有限公司
1663,605299.SH,605299,舒华体育,福建,文教休闲,舒华体育股份有限公司
1664,605300.SH,605300,佳禾食品,江苏,乳制品,佳禾食品工业股份有限公司
1665,605303.SH,605303,园林股份,浙江,建筑工程,杭州市园林绿化股份有限公司
1666,605305.SH,605305,中际联合,北京,工程机械,中际联合(北京)科技股份有限公司
1667,605318.SH,605318,法狮龙,浙江,其他建材,法狮龙家居建材股份有限公司
1668,605319.SH,605319,无锡振华,江苏,汽车配件,无锡市振华汽车部件股份有限公司
1669,605333.SH,605333,沪光股份,江苏,汽车配件,昆山沪光汽车电器股份有限公司
1670,605336.SH,605336,*ST帅电,浙江,家用电器,浙江帅丰电器股份有限公司
1671,605337.SH,605337,李子园,浙江,乳制品,浙江李子园食品股份有限公司
1672,605338.SH,605338,巴比食品,上海,食品,中饮巴比食品股份有限公司
1673,605339.SH,605339,南侨食品,上海,食品,南侨食品集团(上海)股份有限公司
1674,605358.SH,605358,立昂微,浙江,半导体,杭州立昂微电子股份有限公司
1675,605365.SH,605365,立达信,福建,家用电器,立达信物联科技股份有限公司
1676,605366.SH,605366,宏柏新材,江西,化工原料,江西宏柏新材料股份有限公司
1677,605368.SH,605368,蓝天燃气,河南,供气供热,河南蓝天燃气股份有限公司
1678,605369.SH,605369,拱东医疗,浙江,医疗保健,浙江拱东医疗器械股份有限公司
1679,605376.SH,605376,博迁新材,江苏,小金属,江苏博迁新材料股份有限公司
1680,605377.SH,605377,华旺科技,浙江,造纸,杭州华旺新材料科技股份有限公司
1681,605378.SH,605378,野马电池,浙江,电气设备,浙江野马电池股份有限公司
1682,605388.SH,605388,均瑶健康,湖北,乳制品,湖北均瑶大健康饮品股份有限公司
1683,605389.SH,605389,长龄液压,江苏,机械基件,江苏长龄液压股份有限公司
1684,605398.SH,605398,新炬网络,上海,软件服务,上海新炬网络信息技术股份有限公司
1685,605399.SH,605399,晨光新材,江西,化工原料,江西晨光新材料股份有限公司
1686,605488.SH,605488,福莱新材,浙江,塑料,浙江福莱新材料股份有限公司
1687,605499.SH,605499,东鹏饮料,深圳,软饮料,东鹏饮料(集团)股份有限公司
1688,605500.SH,605500,森林包装,浙江,造纸,森林包装集团股份有限公司
1689,605507.SH,605507,国邦医药,浙江,化学制药,国邦医药集团股份有限公司
1690,605555.SH,605555,德昌股份,浙江,家用电器,宁波德昌电机股份有限公司
